Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,6,7,71.75800000,71.95700000,71.70000000,71.92900000,85191,1.00000000,72.28223009,73.11347717,74.14709716,75.30804779,68.70156900,69.77725682,70.76371199,71.57749608
2019,6,6,71.74800000,71.93000000,71.57900000,71.75900000,85722,0.99763656,72.11139525,72.94067772,73.97185481,75.13006160,68.53919684,69.61234234,70.59646608,71.40832684
2019,6,5,71.43800000,72.00900000,71.41000000,71.74700000,85734,0.99983277,72.09933632,72.92848012,73.95948477,75.11749787,68.52773528,69.60070132,70.58466049,71.39638549
2019,6,4,71.27900000,71.52400000,70.99100000,71.43800000,91810,0.99569320,71.78881888,72.61439172,73.64095604,74.79398181,68.23260001,69.30094500,70.28066645,71.08889551
2019,6,3,70.67600000,71.32600000,70.66700000,71.27900000,94754,0.99777429,71.62903806,72.45277341,73.47705290,74.62751238,68.08073429,69.14670146,70.12424234,70.93067252
2019,5,31,71.34600000,71.35400000,70.67600000,70.79600000,70083,0.99322381,71.14366613,71.96181970,72.97915848,74.12182223,67.61940634,68.67815031,69.64906719,70.45003285
2019,5,30,71.32800000,71.64100000,71.21800000,71.34500000,78049,1.00775468,71.69536217,72.51986026,73.54508817,74.69661290,68.14377289,69.21072708,70.18917310,70.99634999
2019,5,29,71.53500000,71.64400000,71.08800000,71.32900000,71751,0.99977574,71.67928360,72.50359678,73.52859477,74.67986126,68.12849080,69.19520572,70.17343231,70.98042818
2019,5,28,71.65700000,71.82500000,71.51600000,71.54000000,39141,1.00295812,71.89131978,72.71807138,73.74610144,74.90077352,68.33002330,69.39989369,70.38101400,71.19039706
2019,5,27,71.56800000,71.84800000,71.56800000,71.65500000,65881,1.00160749,72.00688452,72.83496512,73.86464773,75.02117594,68.43986329,69.51145348,70.49415094,71.30483507
2019,5,24,71.44800000,71.81300000,71.33400000,71.59900000,77216,0.99921848,71.95060952,72.77804295,73.80692084,74.96254520,68.38637599,69.45712871,70.43905817,71.24910873
2019,5,23,71.62400000,71.67700000,71.28800000,71.45000000,60629,0.99791897,71.80087781,72.62658932,73.65332608,74.80654554,68.24406157,69.31258602,70.29247205,71.10083687
2019,5,22,71.86200000,71.97700000,71.60600000,71.63500000,68144,1.00258922,71.98678631,72.81463578,73.84403099,75.00023639,68.42076068,69.49205178,70.47447495,71.28493281
2019,5,21,71.89000000,72.06600000,71.58200000,71.86100000,66860,1.00315488,72.21389615,73.04435739,74.07700022,75.23685331,68.63662013,69.71129103,70.69681363,71.50982839
2019,5,20,71.84300000,72.12400000,71.74900000,71.89200000,75430,1.00043139,72.24504839,73.07586788,74.10895618,75.26930962,68.66622917,69.74136367,70.72731141,71.54067690
2019,5,17,71.77400000,71.93500000,71.50500000,71.69700000,66405,0.99728760,72.04909078,72.87765675,73.90794290,75.06514900,68.47997876,69.55219706,70.53547052,71.34662983
2019,5,16,71.90500000,72.16000000,71.63100000,71.77300000,69405,1.00106002,72.12546400,72.95490827,73.98628654,75.14471929,68.55256867,69.62592353,70.61023928,71.42225843
2019,5,15,72.04700000,72.11200000,71.54100000,71.90700000,63505,1.00186700,72.26012205,73.09111489,74.12441874,75.28501428,68.68055613,69.75591495,70.74206840,71.55560359
2019,5,14,71.77600000,72.28000000,71.69300000,72.04700000,77962,1.00194696,72.40080956,73.23342031,74.26873596,75.43159114,68.81427437,69.89172687,70.87980033,71.69491944
2019,5,13,72.33100000,72.49900000,71.61900000,71.77600000,95274,0.99623857,72.12847873,72.95795767,73.98937905,75.14786022,68.55543406,69.62883379,70.61319067,71.42524377
2019,5,10,72.23700000,72.77100000,72.21500000,72.54200000,79723,1.01067209,72.89824042,73.73657163,74.77900043,75.94984502,69.28706388,70.37191904,71.36678107,72.18750047
2019,5,9,72.35400000,72.49500000,72.02700000,72.27000000,77957,0.99625045,72.62490467,73.46009252,74.49861268,75.66506713,69.02726844,70.10805587,71.09918761,71.91682968
2019,5,8,72.76000000,72.80300000,71.83000000,72.35400000,74697,1.00116231,72.70931718,73.54547577,74.58520302,75.75301324,69.10749938,70.18954302,71.18182677,72.00041919
