Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,5,8,1.59552000,1.60187000,1.59457000,1.60129000,103024,0.99810513,1.60897673,1.62704104,1.64947663,1.67466686,1.53112821,1.55451106,1.57594652,1.59364000
2019,5,7,1.60143000,1.60473000,1.59051000,1.59570000,95728,0.99650906,1.60335989,1.62136114,1.64371841,1.66882070,1.52578314,1.54908436,1.57044499,1.58807670
2019,5,6,1.60218000,1.60639000,1.59829000,1.60203000,86446,1.00396691,1.60972028,1.62779294,1.65023890,1.67544077,1.53183579,1.55522944,1.57667481,1.59437646
2019,5,3,1.59553000,1.59938000,1.59197000,1.59475000,87938,0.99545577,1.60240533,1.62039587,1.64273982,1.66782717,1.52487476,1.54816212,1.56951003,1.58713124
2019,5,2,1.59580000,1.59907000,1.59398000,1.59553000,74525,1.00048910,1.60318908,1.62118841,1.64354330,1.66864291,1.52562059,1.54891933,1.57027768,1.58790751
2019,5,1,1.59071000,1.59885000,1.58964000,1.59579000,76223,1.00016296,1.60345032,1.62145259,1.64381112,1.66891483,1.52586920,1.54917173,1.57053357,1.58816627
2019,4,30,1.58499000,1.59465000,1.58280000,1.59070000,61265,0.99681036,1.59833589,1.61628074,1.63856795,1.66359158,1.52100222,1.54423043,1.56552413,1.58310059
2019,4,29,1.58230000,1.58532000,1.58054000,1.58500000,89943,0.99641667,1.59260853,1.61048907,1.63269642,1.65763039,1.51555197,1.53869695,1.55991434,1.57742782
2019,4,26,1.58650000,1.58796000,1.58064000,1.58267000,87322,0.99852997,1.59026734,1.60812160,1.63029631,1.65519362,1.51332406,1.53643501,1.55762122,1.57510895
2019,4,25,1.58972000,1.59304000,1.58639000,1.58654000,88919,1.00244523,1.59415592,1.61205384,1.63428277,1.65924096,1.51702449,1.54019196,1.56142997,1.57896046
2019,4,24,1.58058000,1.59584000,1.58033000,1.59018000,71565,1.00229430,1.59781339,1.61575237,1.63803230,1.66304776,1.52050500,1.54372562,1.56501236,1.58258307
2019,4,23,1.57751000,1.58280000,1.57701000,1.58088000,47438,0.99415161,1.58846875,1.60630282,1.62845244,1.65332160,1.51161249,1.53469730,1.55585955,1.57332750
2019,4,22,1.57066000,1.57886000,1.57026000,1.57766000,34214,0.99796316,1.58523329,1.60303103,1.62513555,1.64995404,1.50853358,1.53157137,1.55269051,1.57012289
2019,4,19,1.56981000,1.57355000,1.56981000,1.57123000,92214,0.99592434,1.57877243,1.59649763,1.61851205,1.64322940,1.50238531,1.52532921,1.54636228,1.56372361
2019,4,18,1.57363000,1.57648000,1.56954000,1.57004000,90958,0.99924263,1.57757672,1.59528849,1.61728624,1.64198487,1.50124745,1.52417398,1.54519111,1.56253929
2019,4,17,1.57273000,1.57704000,1.56833000,1.57313000,92352,1.00196810,1.58068155,1.59842819,1.62046923,1.64521646,1.50420206,1.52717371,1.54823221,1.56561453
