Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,4,1,1.29649000,1.31290000,1.29428000,1.30807000,78286,0.99849623,1.31443776,1.32940496,1.34799674,1.36887215,1.24996854,1.26932587,1.28707743,1.30173309
2019,3,29,1.29748000,1.30738000,1.29204000,1.29654000,85567,0.99118549,1.30285163,1.31768691,1.33611480,1.35680621,1.23895067,1.25813738,1.27573247,1.29025894
2019,3,28,1.31150000,1.31393000,1.29743000,1.29743000,87989,1.00068644,1.30374597,1.31859142,1.33703197,1.35773758,1.23980114,1.25900102,1.27660819,1.29114463
2019,3,27,1.31276000,1.32037000,1.30797000,1.31174000,75643,1.01102950,1.31812563,1.33313482,1.35177876,1.37271274,1.25347552,1.27288716,1.29068853,1.30538531
2019,3,26,1.30859000,1.31786000,1.30652000,1.31271000,72788,1.00073948,1.31910035,1.33412064,1.35277837,1.37372783,1.25440244,1.27382843,1.29164297,1.30635061
2019,3,25,1.31256000,1.31497000,1.30614000,1.30889000,82371,0.99708999,1.31526175,1.33023834,1.34884177,1.36973027,1.25075211,1.27012158,1.28788427,1.30254911
2019,3,22,1.29778000,1.31427000,1.29739000,1.31232000,80497,1.00262054,1.31870845,1.33372428,1.35237646,1.37331970,1.25402976,1.27344998,1.29125922,1.30596250
2019,3,21,1.30909000,1.31160000,1.29146000,1.29964000,73383,0.99033772,1.30596672,1.32083747,1.33930942,1.36005031,1.24191298,1.26114556,1.27878272,1.29334393
2019,3,20,1.32538000,1.32598000,1.30721000,1.30909000,57559,1.00727124,1.31546273,1.33044160,1.34904787,1.36993957,1.25094323,1.27031565,1.28808106,1.30274814
2019,3,19,1.32672000,1.33054000,1.32393000,1.32528000,58597,1.01236737,1.33173154,1.34689566,1.36573204,1.38688212,1.26641411,1.28602612,1.30401124,1.31885971
2019,3,18,1.33216000,1.33315000,1.32064000,1.32675000,61238,1.00110920,1.33320870,1.34838964,1.36724691,1.38842044,1.26781881,1.28745258,1.30545764,1.32032259
2019,3,15,1.32890000,1.33417000,1.32332000,1.33215000,70270,1.00407010,1.33863499,1.35387771,1.37281174,1.39407145,1.27297896,1.29269263,1.31077098,1.32569643
2019,3,14,1.33846000,1.33851000,1.32574000,1.32893000,67382,0.99758285,1.33539931,1.35060520,1.36949345,1.39070178,1.26990198,1.28956801,1.30760266,1.32249203
2019,3,13,1.31711000,1.34171000,1.31580000,1.33844000,79333,1.00715613,1.34495561,1.36027031,1.37929373,1.40065382,1.27898957,1.29879633,1.31696004,1.33195596
2019,3,12,1.32874000,1.34224000,1.31157000,1.31694000,66378,0.98393652,1.32335094,1.33841964,1.35713748,1.37815445,1.25844455,1.27793314,1.29580508,1.31056012
2019,3,11,1.30560000,1.33236000,1.30518000,1.32887000,68825,1.00905888,1.33533902,1.35054422,1.36943162,1.39063899,1.26984465,1.28950978,1.30754362,1.32243232
2019,3,8,1.32287000,1.32432000,1.30841000,1.31213000,69638,0.98740283,1.31851753,1.33353118,1.35218066,1.37312087,1.25384820,1.27326561,1.29107227,1.30577342
2019,3,7,1.32312000,1.32839000,1.31759000,1.32281000,61846,1.00813944,1.32924952,1.34438538,1.36318665,1.38429730,1.26405382,1.28362928,1.30158088,1.31640168
