Year,Month,Day,Open,High,Low,Close,Volumn,Return,QPL1,QPL2,QPL3,QPL4,QPL-1,QPL-2,QPL-3,QPL-4
2019,5,8,1.86356000,1.86682000,1.85336000,1.86072000,122415,0.99999463,1.86322743,1.86911654,1.87642691,1.88463352,1.83710991,1.84514457,1.85236118,1.85821594
2019,5,7,1.87282000,1.87840000,1.85969000,1.86421000,117617,1.00187562,1.86672213,1.87262229,1.87994637,1.88816838,1.84055562,1.84860536,1.85583550,1.86170125
2019,5,6,1.88584000,1.88811000,1.86973000,1.87348000,100701,1.00497262,1.87600463,1.88193412,1.88929462,1.89755751,1.84970800,1.85779776,1.86506386,1.87095877
2019,5,3,1.86090000,1.87695000,1.85639000,1.87564000,102511,1.00115293,1.87816754,1.88410386,1.89147285,1.89974527,1.85184059,1.85993968,1.86721416,1.87311587
2019,5,2,1.85906000,1.86317000,1.85536000,1.86090000,93877,0.99214135,1.86340767,1.86929735,1.87660843,1.88481584,1.83728762,1.84532306,1.85254037,1.85839570
2019,5,1,1.84747000,1.86178000,1.84747000,1.86014000,103990,0.99959160,1.86264665,1.86853392,1.87584201,1.88404607,1.83653727,1.84456943,1.85178379,1.85763672
2019,4,30,1.83222000,1.85387000,1.83032000,1.84846000,84536,0.99372090,1.85095091,1.85680121,1.86406342,1.87221596,1.82500547,1.83298719,1.84015626,1.84597244
2019,4,29,1.83432000,1.83628000,1.83083000,1.83221000,105662,0.99120890,1.83467901,1.84047789,1.84767625,1.85575712,1.80896166,1.81687322,1.82397926,1.82974431
2019,4,26,1.83771000,1.83933000,1.83093000,1.83386000,103573,1.00090055,1.83633123,1.84213533,1.84934017,1.85742833,1.81059073,1.81850941,1.82562184,1.83139209
2019,4,25,1.83889000,1.84307000,1.83641000,1.83831000,106918,1.00242658,1.84078723,1.84660541,1.85382774,1.86193552,1.81498426,1.82292216,1.83005185,1.83583610
2019,4,24,1.82136000,1.84492000,1.82093000,1.83934000,94901,1.00056030,1.84181862,1.84764006,1.85486643,1.86297875,1.81600119,1.82394353,1.83107723,1.83686472
2019,4,23,1.81876000,1.83013000,1.81821000,1.82161000,60083,0.99036067,1.82406473,1.82983005,1.83698677,1.84502089,1.79849616,1.80636195,1.81342687,1.81915858
2019,4,22,1.81479000,1.82099000,1.81439000,1.81895000,59700,0.99853975,1.82140114,1.82715805,1.83430431,1.84232671,1.79586991,1.80372421,1.81077882,1.81650216
2019,4,19,1.81541000,1.81922000,1.81479000,1.81561000,115662,0.99816378,1.81805664,1.82380298,1.83093612,1.83894378,1.79257229,1.80041217,1.80745383,1.81316665
2019,4,18,1.81629000,1.82006000,1.81181000,1.81546000,109772,0.99991738,1.81790644,1.82365230,1.83078485,1.83879185,1.79242420,1.80026343,1.80730450,1.81301685
2019,4,17,1.81874000,1.82328000,1.80938000,1.81570000,111986,1.00013220,1.81814676,1.82389338,1.83102688,1.83903494,1.79266115,1.80050142,1.80754342,1.81325653
2019,4,16,1.82497000,1.83270000,1.81811000,1.81834000,99849,1.00145398,1.82079032,1.82654530,1.83368916,1.84170887,1.79526765,1.80311932,1.81017156,1.81589298
2019,4,15,1.82117000,1.82881000,1.81973000,1.82590000,110098,1.00415764,1.82836051,1.83413941,1.84131298,1.84936603,1.80273173,1.81061604,1.81769760,1.82344280
2019,4,12,1.83185000,1.83548000,1.82133000,1.82257000,108127,0.99817624,1.82502602,1.83079438,1.83795487,1.84599323,1.79944398,1.80731391,1.81438256,1.82011728
2019,4,11,1.82525000,1.83588000,1.82406000,1.83143000,118927,1.00486127,1.83389796,1.83969437,1.84688966,1.85496710,1.80819156,1.81609975,1.82320276,1.82896536
2019,4,10,1.83138000,1.83605000,1.82399000,1.82430000,110478,0.99610687,1.82675835,1.83253219,1.83969947,1.84774546,1.80115203,1.80902943,1.81610479,1.82184496
2019,4,9,1.83241000,1.83560000,1.82558000,1.83106000,104171,1.00370553,1.83352746,1.83932270,1.84651654,1.85459234,1.80782625,1.81573284,1.82283442,1.82859586
